Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3
OX1 9QJ,Yes,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2015-10-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QL,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2015-11-01,2020-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QN,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2015-12-01,2016-07-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QP,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2016-02-01,2019-03-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QQ,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2021-06-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QR,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2016-04-01,2017-04-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QS,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2016-05-01,2016-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QT,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2016-09-01,2019-09-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QU,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2016-12-01,2021-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QW,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-01-01,2020-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QX,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-01-01,2017-08-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QY,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-02-01,2017-08-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9QZ,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-02-01,2017-09-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RA,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-02-01,2018-03-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RB,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-03-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RD,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-03-01,2017-10-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RE,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-05-01,2021-06-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RG,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-07-01,2018-02-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RH,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-11-01,2018-06-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RJ,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2019-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RL,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-12-01,2018-07-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RN,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2017-12-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RP,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RQ,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-01-01,2020-02-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RR,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-02-01,2019-11-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RS,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RT,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-02-01,2021-03-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RU,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-04-01,2021-04-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RW,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-05-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RX,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-05-01,2018-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RY,Yes,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-10-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9RZ,No,51.750236,-1.267348,450674,205981,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2018-11-01,2019-06-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,58,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410488,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SA,Yes,51.751362,-1.257537,451350,206113,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,70,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.899713,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GX,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SB,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SD,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SE,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SF,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SG,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SH,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SJ,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SL,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SN,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SP,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SQ,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SR,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SS,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9ST,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SU,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 9SW,Yes,51.751287,-1.258035,451316,206104,SP513061,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",2005-02-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,71,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145303,E14000873,21643,1,0,2021-09-22,"Oxford",0.869033,OX,OX1,"Thames Valley","Thames Water",9C3WQP2R+GQ,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
