Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3
RG14 7EE,Yes,51.387397,-1.324435,447106,165589,SU471655,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",55,20,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,119,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082443,E14000830,20340,1,0,2021-09-22,"Newbury",1.14452,RG,RG14,"Thames Valley","Thames Water",9C3W9MPG+X6,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EF,Yes,51.387241,-1.327010,446927,165570,SU469655,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",39,15,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,119,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082447,E14000830,20340,1,0,2021-09-22,"Newbury",1.19187,RG,RG14,"Thames Valley","Thames Water",9C3W9MPF+V5,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EG,Yes,51.386958,-1.327819,446871,165538,SU468655,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",43,14,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,120,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082436,E14000830,20340,1,0,2021-09-22,"Newbury",1.23682,RG,RG14,"Thames Valley","Thames Water",9C3W9MPC+QV,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EH,Yes,51.386024,-1.328048,446856,165434,SU468654,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",21,11,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,122,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082436,E14000830,20340,1,0,2021-09-22,"Newbury",1.341,RG,RG14,"Thames Valley","Thames Water",9C3W9MPC+CQ,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EJ,Yes,51.385735,-1.327707,446880,165402,SU468654,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",10,5,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,123,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082436,E14000830,20340,1,0,2021-09-22,"Newbury",1.36595,RG,RG14,"Thames Valley","Thames Water",9C3W9MPC+7W,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EL,Yes,51.386313,-1.326650,446953,165467,SU469654,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",39,14,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,122,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082436,E14000830,20340,1,0,2021-09-22,"Newbury",1.28686,RG,RG14,"Thames Valley","Thames Water",9C3W9MPF+G8,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EN,Yes,51.386355,-1.326089,446992,165472,SU469654,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",39,15,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,122,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082436,E14000830,20340,1,0,2021-09-22,"Newbury",1.27489,RG,RG14,"Thames Valley","Thames Water",9C3W9MPF+GH,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EP,Yes,51.387090,-1.324224,447121,165555,SU471655,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",56,18,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,120,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082443,E14000830,20340,1,0,2021-09-22,"Newbury",1.17721,RG,RG14,"Thames Valley","Thames Water",9C3W9MPG+R8,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EQ,Yes,51.386073,-1.327113,446921,165440,SU469654,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",38,14,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,122,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082436,E14000830,20340,1,0,2021-09-22,"Newbury",1.31977,RG,RG14,"Thames Valley","Thames Water",9C3W9MPF+C5,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7ER,Yes,51.386747,-1.322361,447251,165518,SU472655,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",13,5,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,122,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082443,E14000830,20340,1,0,2021-09-22,"Newbury",1.21203,RG,RG14,"Thames Valley","Thames Water",9C3W9MPH+M3,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7ES,No,51.386066,-1.324311,447116,165441,SU471654,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,2003-05-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,123,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082448,E14000830,20340,1,0,2021-09-22,"Newbury",1.29112,RG,RG14,"Thames Valley","",9C3W9MPG+C7,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7ET,No,51.385504,-1.323658,447162,165379,SU471653,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,2003-05-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,123,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082448,E14000830,20340,1,0,2021-09-22,"Newbury",1.35078,RG,RG14,"Thames Valley","",9C3W9MPG+6G,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EU,Yes,51.386047,-1.321146,447336,165441,SU473654,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",26,14,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,123,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082443,E14000830,20340,1,0,2021-09-22,"Newbury",1.29479,RG,RG14,"Thames Valley","Thames Water",9C3W9MPH+CG,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EW,Yes,51.386100,-1.325518,447032,165444,SU470654,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",1980-01-01,,"Newbury","",47,21,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,123,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082436,E14000830,20340,1,0,2021-09-22,"Newbury",1.29658,RG,RG14,"Thames Valley","Thames Water",9C3W9MPF+CQ,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EX,No,51.385482,-1.321287,447327,165378,SU473653,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2001-12-01,2019-12-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,123,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082443,E14000830,20340,1,0,2021-09-22,"Newbury",1.3565,RG,RG14,"Thames Valley","Thames Water",9C3W9MPH+5F,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EY,Yes,51.384959,-1.321234,447331,165320,SU473653,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1980-01-01,,"Newbury","",2,1,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,123,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082443,E14000830,20340,1,0,2021-09-22,"Newbury",1.41472,RG,RG14,"Thames Valley","Thames Water",9C3W9MMH+XG,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7EZ,Yes,51.387370,-1.321331,447322,165588,SU473655,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2005-03-01,,"Newbury","",117,68,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,120,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082443,E14000830,20340,1,0,2021-09-22,"Newbury",1.14722,RG,RG14,"Thames Valley","Thames Water",9C3W9MPH+WF,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FA,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2001-12-01,2003-03-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FB,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1999-12-01,2007-04-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FD,No,51.391252,-1.319377,447454,166021,SU474660,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1999-12-01,2000-09-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 020B","Urban city and town",South East,96,,E01016295,,E02003386,"Newbury South West",E04001207,E00082313,E14000830,5633,6,1,2021-09-22,"Newbury",0.750857,RG,RG14,"Thames Valley","",9C3W9MRJ+G6,51500,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FE,No,51.391252,-1.319377,447454,166021,SU474660,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",1999-12-01,2001-02-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 020B","Urban city and town",South East,96,,E01016295,,E02003386,"Newbury South West",E04001207,E00082313,E14000830,5633,6,1,2021-09-22,"Newbury",0.750857,RG,RG14,"Thames Valley","",9C3W9MRJ+G6,51500,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FF,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1999-12-01,2011-05-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FG,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2000-12-01,2011-06-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FH,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2000-12-01,2001-10-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FJ,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2001-06-01,2011-11-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FL,Yes,51.396819,-1.316391,447656,166642,SU476666,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2003-08-01,,"Newbury","",17,12,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,80,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082565,E14000830,20162,1,0,2021-09-22,"Newbury",0.457982,RG,RG14,"Thames Valley","Thames Water",9C3W9MWM+PC,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FN,Yes,51.385039,-1.327171,446918,165325,SU469653,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",2008-03-01,,"Newbury","",20,12,"Newbury/Thatcham","Newbury","West Berkshire 021E","Urban city and town",South East,124,,E01016321,,E02003387,"Newbury Wash Common",E04001207,E00082436,E14000830,20340,1,0,2021-09-22,"Newbury",1.43283,RG,RG14,"Thames Valley","Thames Water",9C3W9MPF+24,61800,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FP,Yes,51.396794,-1.316789,447628,166639,SU476666,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2001-06-01,,"Newbury","",6,5,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,80,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082565,E14000830,20162,1,0,2021-09-22,"Newbury",0.431595,RG,RG14,"Thames Valley","Thames Water",9C3W9MWM+P7,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FQ,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2000-12-01,2009-05-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FR,Yes,51.397487,-1.316826,447625,166716,SU476667,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2001-06-01,,"Newbury","",49,28,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,80,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082565,E14000830,20162,1,0,2021-09-22,"Newbury",0.418809,RG,RG14,"Thames Valley","Thames Water",9C3W9MWM+X7,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FS,Yes,51.397124,-1.316228,447667,166676,SU476666,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2004-07-01,,"Newbury","",8,3,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,80,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082577,E14000830,20162,1,0,2021-09-22,"Newbury",0.463576,RG,RG14,"Thames Valley","Thames Water",9C3W9MWM+RG,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FT,Yes,51.381635,-1.321531,447314,164950,SU473649,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",2012-07-01,,"Greenham","",,,"","","West Berkshire 019A","Rural hamlet and isolated dwellings",South East,121,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082305,E14000830,22265,1,0,2021-09-22,"Newbury",1.78196,RG,RG14,"Thames Valley","Thames Water",9C3W9MJH+M9,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FU,Yes,51.392864,-1.316665,447641,166202,SU476662,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2014-06-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 020A","Urban city and town",South East,87,,E01016294,,E02003386,"Newbury South West",E04001207,E00082310,E14000830,31306,1,0,2021-09-22,"Newbury",0.68365,RG,RG14,"Thames Valley","Thames Water",9C3W9MVM+48,51500,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FW,Yes,51.396987,-1.315914,447689,166661,SU476666,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2009-11-01,,"Newbury","",2,1,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,80,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082577,E14000830,20162,1,0,2021-09-22,"Newbury",0.487248,RG,RG14,"Thames Valley","Thames Water",9C3W9MWM+QJ,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FX,Yes,51.393441,-1.327839,446863,166259,SU468662,"","West Berkshire","Newbury Wash Common",E06000037,E05012145,England,E99999999,"Newbury",2012-05-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 020D","Urban city and town",South East,88,,E01016319,,E02003386,"Newbury South West",E04001207,E00082437,E14000830,25121,1,0,2021-09-22,"Newbury",0.581244,RG,RG14,"Thames Valley","Thames Water",9C3W9MVC+9V,51500,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FY,Yes,51.397604,-1.303279,448567,166738,SU485667,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2016-12-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,75,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.327531,RG,RG14,"Thames Valley","Thames Water",9C3W9MXW+2M,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7FZ,Yes,51.397626,-1.302402,448628,166741,SU486667,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2016-12-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,75,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.385514,RG,RG14,"Thames Valley","Thames Water",9C3W9MXX+32,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GA,Yes,51.396797,-1.311125,448022,166643,SU480666,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2013-07-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,81,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.295564,RG,RG14,"Thames Valley","Thames Water",9C3W9MWQ+PH,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GB,Yes,51.396350,-1.311597,447990,166593,SU479665,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2014-01-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,82,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.352642,RG,RG14,"Thames Valley","Thames Water",9C3W9MWQ+G9,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GD,Yes,51.396212,-1.312576,447922,166577,SU479665,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2013-09-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,81,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.414892,RG,RG14,"Thames Valley","Thames Water",9C3W9MWP+FX,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GE,Yes,51.397517,-1.312787,447906,166722,SU479667,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2013-09-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019D","Urban city and town",South East,80,,E01016348,,E02003385,"Newbury Central & Greenham",E04001207,E00082579,E14000830,20162,1,0,2021-09-22,"Newbury Racecourse",0.361361,RG,RG14,"Thames Valley","Thames Water",9C3W9MXP+2V,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GF,Yes,51.396891,-1.311847,447972,166653,SU479666,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2014-07-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,81,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.330443,RG,RG14,"Thames Valley","Thames Water",9C3W9MWQ+Q7,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GG,Yes,51.395795,-1.310455,448070,166532,SU480665,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2014-06-01,,"Greenham","",,,"","Newbury","West Berkshire 019A","Urban city and town",South East,81,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.348813,RG,RG14,"Thames Valley","Thames Water",9C3W9MWQ+8R,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GH,Yes,51.396199,-1.310363,448076,166577,SU480665,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2014-10-01,,"Greenham","",,,"","","West Berkshire 019A","Urban city and town",South East,81,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.30786,RG,RG14,"Thames Valley","Thames Water",9C3W9MWQ+FV,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GJ,Yes,51.396822,-1.309247,448153,166647,SU481666,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2015-05-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,80,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.207963,RG,RG14,"Thames Valley","Thames Water",9C3W9MWR+P8,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GL,Yes,51.396818,-1.310138,448091,166646,SU480666,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2015-05-01,,"Greenham","",,,"","Newbury","West Berkshire 019A","Urban city and town",South East,80,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.244187,RG,RG14,"Thames Valley","Thames Water",9C3W9MWQ+PW,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GN,Yes,51.394660,-1.310113,448095,166406,SU480664,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2015-05-01,,"Greenham","",,,"","","West Berkshire 019A","Urban city and town",South East,79,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.451814,RG,RG14,"Thames Valley","Thames Water",9C3W9MVQ+VX,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GP,Yes,51.397515,-1.301785,448671,166729,SU486667,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2018-01-01,,"Greenham","",,,"","","West Berkshire 019A","Urban city and town",South East,76,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.430004,RG,RG14,"Thames Valley","",9C3W9MXX+27,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GQ,Yes,51.397465,-1.301039,448723,166724,SU487667,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2018-04-01,,"Greenham","",,,"","","West Berkshire 019A","Urban city and town",South East,75,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.481567,RG,RG14,"Thames Valley","",9C3W9MWX+XH,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GR,Yes,51.397397,-1.300091,448789,166717,SU487667,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2018-05-01,,"Greenham","",,,"","","West Berkshire 019A","Urban city and town",South East,74,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.547323,RG,RG14,"Thames Valley","",9C3W9MWX+XX,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 7GS,Yes,51.397325,-1.303226,448571,166707,SU485667,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2016-01-01,,"Greenham","",,,"Newbury/Thatcham","Newbury","West Berkshire 019A","Urban city and town",South East,81,,E01016293,,E02003385,"Newbury Central & Greenham",E04001173,E00082301,E14000830,22265,1,0,2021-09-22,"Newbury Racecourse",0.341262,RG,RG14,"Thames Valley","Thames Water",9C3W9MWW+WP,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
